Topic,Sentiment,TwitterID
"microsoft","neutral","126793516398546945"
"microsoft","neutral","126791726559010816"
"microsoft","neutral","126791479925555200"
"microsoft","neutral","126789806356303872"
"microsoft","neutral","126789710705213440"
"microsoft","neutral","126788856476471296"
"microsoft","neutral","126786517531242496"
"microsoft","neutral","126781241423962112"
"microsoft","neutral","126779798986047488"
"microsoft","neutral","126779783760723968"
"microsoft","neutral","126779778090008576"
"microsoft","neutral","126779040282587138"
"microsoft","neutral","126778210783473665"
"microsoft","neutral","126775752610942976"
"microsoft","neutral","126774185577021445"
"microsoft","neutral","126773807875751936"
"microsoft","neutral","126773769262997504"
"microsoft","neutral","126773680196947968"
"microsoft","neutral","126773458519605248"
"microsoft","neutral","126772660024774656"
"microsoft","neutral","126772118879879169"
"microsoft","neutral","126771594470232064"
"microsoft","neutral","126769762452770819"
"microsoft","neutral","126768953027608576"
"microsoft","neutral","126768125386571776"
"microsoft","neutral","126768055769513984"
"microsoft","neutral","126768000949948416"
"microsoft","neutral","126767824386531329"
"microsoft","neutral","126766092629712896"
"microsoft","neutral","126764662510452736"
"microsoft","neutral","126762652402860033"
"microsoft","neutral","126761880801910784"
"microsoft","neutral","126761759041265664"
"microsoft","neutral","126761312016547840"
"microsoft","neutral","126761103677071362"
"microsoft","neutral","126761034341040128"
"microsoft","neutral","126758826337771520"
"microsoft","neutral","126758715981434881"
"microsoft","neutral","126756834257285120"
"microsoft","neutral","126755433108082688"
"microsoft","neutral","126755073664618496"
"microsoft","neutral","126754216160145409"
"microsoft","neutral","126752950654746624"
"microsoft","neutral","126752714385391616"
"microsoft","neutral","126750292212584449"
"microsoft","neutral","126749567428468736"
"microsoft","neutral","126749486545506304"
"microsoft","neutral","126748146582818816"
"microsoft","neutral","126747712082292736"
"microsoft","neutral","126746140791144448"
"microsoft","neutral","126745707414691840"
"microsoft","neutral","126745275686600705"
"microsoft","neutral","126745248121618434"
"microsoft","neutral","126744229912379392"
"microsoft","neutral","126743843348561920"
"microsoft","neutral","126743096896655362"
"microsoft","neutral","126742966890004481"
"microsoft","neutral","126742062635810817"
"microsoft","neutral","126741679024783360"
"microsoft","neutral","126741473726177280"
"microsoft","neutral","126740991087611904"
"microsoft","neutral","126740408926609409"
"microsoft","neutral","126740066138722305"
"microsoft","neutral","126739377232687105"
"microsoft","neutral","126737400658538496"
"microsoft","neutral","126737368001683457"
"microsoft","neutral","126737116049833984"
"microsoft","neutral","126736393987817472"
"microsoft","neutral","126735639508037632"
"microsoft","neutral","126735411811848192"
"microsoft","neutral","126735013667545088"
"microsoft","neutral","126734632120102912"
"microsoft","neutral","126734120058490881"
"microsoft","neutral","126733687944515584"
"microsoft","neutral","126733404870942720"
"microsoft","neutral","126732384602296320"
"microsoft","neutral","126732316000264192"
"microsoft","neutral","126731883659804672"
"microsoft","neutral","126726863811903488"
"microsoft","neutral","126726826923012096"
"microsoft","neutral","126726199123771392"
"microsoft","neutral","126725918629695489"
"microsoft","neutral","126724433791549440"
"microsoft","neutral","126723269326938112"
"microsoft","neutral","126723018989907968"
"microsoft","neutral","126722729444515840"
"microsoft","neutral","126722463265599488"
"microsoft","neutral","126722284776980480"
"microsoft","neutral","126722158394228736"
"microsoft","neutral","126721061797629953"
"microsoft","neutral","126720971515248641"
"microsoft","neutral","126718237252648960"
"microsoft","neutral","126716221575004160"
"microsoft","neutral","126715906096238592"
"microsoft","neutral","126713363689517056"
"microsoft","neutral","126713356739547136"
"microsoft","neutral","126713203240607744"
"microsoft","neutral","126711721376235520"
"microsoft","neutral","126710782615494657"
"microsoft","neutral","126710485604237313"
"microsoft","neutral","126709714565349376"
"microsoft","neutral","126708211108683776"
"microsoft","neutral","126708014081257472"
"microsoft","neutral","126707947744145409"
"microsoft","neutral","126707601504346112"
"microsoft","neutral","126707418536218624"
"microsoft","neutral","126707389142544384"
"microsoft","neutral","126706701306052609"
"microsoft","neutral","126706255413772288"
"microsoft","neutral","126705857206562816"
"microsoft","neutral","126705440640860161"
"microsoft","neutral","126704776506380288"
"microsoft","neutral","126704323542523904"
"microsoft","neutral","126704037738459136"
"microsoft","neutral","126703372207271936"
"microsoft","neutral","126701413907701760"
"microsoft","neutral","126701318978019328"
"microsoft","neutral","126701230331412480"
"microsoft","neutral","126700724389281792"
"microsoft","neutral","126699437711040512"
"microsoft","neutral","126699405356171264"
"microsoft","neutral","126698756845481984"
"microsoft","neutral","126698504910413827"
"microsoft","neutral","126697870689710080"
"microsoft","neutral","126697038187474944"
"microsoft","neutral","126696759077511168"
"microsoft","neutral","126696671894704129"
"microsoft","neutral","126694893841158145"
"microsoft","neutral","126694267560271872"
"microsoft","neutral","126693945123147776"
"microsoft","neutral","126693187346632704"
"microsoft","neutral","126693021365452800"
"microsoft","neutral","126692854981595136"
"microsoft","neutral","126692357277102080"
"microsoft","neutral","126691842736668673"
"microsoft","neutral","126691604839927808"
"microsoft","neutral","126691578361298945"
"microsoft","neutral","126691206976643072"
"microsoft","neutral","126691146209558528"
"microsoft","neutral","126690445119070210"
"microsoft","neutral","126690443588153345"
"microsoft","neutral","126690396720988160"
"microsoft","neutral","126690392568639488"
"microsoft","neutral","126690357042884608"
"microsoft","neutral","126689002114924544"
"microsoft","neutral","126688055691190274"
"microsoft","neutral","126686450019344384"
"microsoft","neutral","126686111656448000"
"microsoft","neutral","126686012884787200"
"microsoft","neutral","126685194278289408"
"microsoft","neutral","126685077823422466"
"microsoft","neutral","126684141306650625"
"microsoft","neutral","126683940764401665"
"microsoft","neutral","126683909722357760"
"microsoft","neutral","126683288239751169"
"microsoft","neutral","126681783222808578"
"microsoft","neutral","126680710403719168"
"microsoft","neutral","126680178196877312"
"microsoft","neutral","126680085959942144"
"microsoft","neutral","126678683393081344"
"microsoft","neutral","126678454639927297"
"microsoft","neutral","126677721647554561"
"microsoft","neutral","126675994378637312"
"microsoft","neutral","126675231896117248"
"microsoft","neutral","126674948671545344"
"microsoft","neutral","126673949907107840"
"microsoft","neutral","126673753680773122"
"microsoft","neutral","126672797731790848"
"microsoft","neutral","126671949320556544"
"microsoft","neutral","126671882211692545"
"microsoft","neutral","126669870090829824"
"microsoft","neutral","126669451369263106"
"microsoft","neutral","126667815116750848"
"microsoft","neutral","126667274080894976"
"microsoft","neutral","126666679785766914"
"microsoft","neutral","126666425715798016"
"microsoft","neutral","126665951172243456"
"microsoft","neutral","126665581519835136"
"microsoft","neutral","126662905084129280"
"microsoft","neutral","126661971566264320"
"microsoft","neutral","126660704496402433"
"microsoft","neutral","126659577033928704"
"microsoft","neutral","126659465985536000"
"microsoft","neutral","126656052971323393"
"microsoft","neutral","126655887740903424"
"microsoft","neutral","126655373015924736"
"microsoft","neutral","126654466735878144"
"microsoft","neutral","126653861371973632"
"microsoft","neutral","126653619327082496"
"microsoft","neutral","126653015754149888"
"microsoft","neutral","126652661251571712"
"microsoft","neutral","126651446589526016"
"microsoft","neutral","126651402549346304"
"microsoft","neutral","126651401010028544"
"microsoft","neutral","126651399730769922"
"microsoft","neutral","126651360602112000"
"microsoft","neutral","126649108202143744"
"microsoft","neutral","126647567877541889"
"microsoft","neutral","126647558469722112"
"microsoft","neutral","126646015863427072"
"microsoft","neutral","126645991947513857"
"microsoft","neutral","126645459568705536"
"microsoft","neutral","126643947190759425"
"microsoft","neutral","126642779064504320"
"microsoft","neutral","126642612412227585"
"microsoft","neutral","126641727254695937"
"microsoft","neutral","126641223229386752"
"microsoft","neutral","126640775730700288"
"microsoft","neutral","126640203828969472"
"microsoft","neutral","126638261421613056"
"microsoft","neutral","126637865550618624"
"microsoft","neutral","126637437953900546"
"microsoft","neutral","126636379479343106"
"microsoft","neutral","126636194653147136"
"microsoft","neutral","126635633245564928"
"microsoft","neutral","126635080100757504"
"microsoft","neutral","126634396773130240"
"microsoft","neutral","126631882149474305"
"microsoft","neutral","126631077468049408"
"microsoft","neutral","126630728690704384"
"microsoft","neutral","126628957566156800"
"microsoft","neutral","126628527155052544"
"microsoft","neutral","126626166261022720"
"microsoft","neutral","126625193786490881"
"microsoft","neutral","126622411587190784"
"microsoft","neutral","126622356817981440"
"microsoft","neutral","126622297917374464"
"microsoft","neutral","126621144177577984"
"microsoft","neutral","126621142743138305"
"microsoft","neutral","126619580096462848"
"microsoft","neutral","126619258099744768"
"microsoft","neutral","126617626435780608"
"microsoft","neutral","126617142761230337"
"microsoft","neutral","126615565673570305"
"microsoft","neutral","126615350916816896"
"microsoft","neutral","126614792092909568"
"microsoft","neutral","126614116927422464"
"microsoft","neutral","126613630551719936"
"microsoft","neutral","126613275331919872"
"microsoft","neutral","126611785666134016"
"microsoft","neutral","126610800382181376"
"microsoft","neutral","126610131671715840"
"microsoft","neutral","126610091855192064"
"microsoft","neutral","126609904298491904"
"microsoft","neutral","126609815278592000"
"microsoft","neutral","126608763456200704"
"microsoft","neutral","126607853640364032"
"microsoft","neutral","126607106953580546"
"microsoft","neutral","126606546556829696"
"microsoft","neutral","126606023174791168"
"microsoft","neutral","126604925881954305"
"microsoft","neutral","126604425832837120"
"microsoft","neutral","126604152536178688"
"microsoft","neutral","126602212511203328"
"microsoft","neutral","126601735417499648"
"microsoft","neutral","126600989150158849"
"microsoft","neutral","126600074825445376"
"microsoft","neutral","126599980847869952"
"microsoft","neutral","126599671400497153"
"microsoft","neutral","126598867847348224"
"microsoft","neutral","126597883477762048"
"microsoft","neutral","126597538794057728"
"microsoft","neutral","126596825875611648"
"microsoft","neutral","126593877321842690"
"microsoft","neutral","126592000395984896"
"microsoft","neutral","126591976408748032"
"microsoft","neutral","126591072884359168"
"microsoft","neutral","126591029993406464"
"microsoft","neutral","126590959290032128"
"microsoft","neutral","126588750628257792"
"microsoft","neutral","126588643782574080"
"microsoft","neutral","126588145549574144"
"microsoft","neutral","126586306464727041"
"microsoft","neutral","126584640453611521"
"microsoft","neutral","126583805229285376"
"microsoft","neutral","126581768529788929"
"microsoft","neutral","126581659612094464"
"microsoft","neutral","126581308158779392"
"microsoft","neutral","126581270435201024"
"microsoft","neutral","126580539636449281"
"microsoft","neutral","126580273965047810"
"microsoft","neutral","126580014819983360"
"microsoft","neutral","126579602524082176"
"microsoft","neutral","126579169646751744"
"microsoft","neutral","126579166589108224"
"microsoft","neutral","126577845421096960"
"microsoft","neutral","126576350067818497"
"microsoft","neutral","126576121784442880"
"microsoft","neutral","126573645421228032"
"microsoft","neutral","126572306230288385"
"microsoft","neutral","126570339105914881"
"microsoft","neutral","126569564963217408"
"microsoft","neutral","126568785921572864"
"microsoft","neutral","126568308584628224"
"microsoft","neutral","126568122261061632"
"microsoft","neutral","126567546165014528"
"microsoft","neutral","126566918911041536"
"microsoft","neutral","126566540010192896"
"microsoft","neutral","126566305716387840"
"microsoft","neutral","126564015873867777"
"microsoft","neutral","126563374384422912"
"microsoft","neutral","126563286392123392"
"microsoft","neutral","126562736242040833"
"microsoft","neutral","126561530258001920"
"microsoft","neutral","126559880860545024"
"microsoft","neutral","126557628531875840"
"microsoft","neutral","126555866332798976"
"microsoft","neutral","126553189511208960"
"microsoft","neutral","126552864876269568"
"microsoft","neutral","126548837958557696"
"microsoft","neutral","126545396913815552"
"microsoft","neutral","126538706944401409"
"microsoft","neutral","126536228538564608"
"microsoft","neutral","126536172867559424"
"microsoft","neutral","126528995394199552"
"microsoft","neutral","126528197750829056"
"microsoft","neutral","126525976925585408"
"microsoft","neutral","126523034906529793"
"microsoft","neutral","126522766261366784"
"microsoft","neutral","126519595682119681"
"microsoft","neutral","126514187647201280"
"microsoft","neutral","126508567053340672"
"microsoft","neutral","126507753484193792"
"microsoft","neutral","126507677919617024"
"microsoft","neutral","126507292777652224"
"microsoft","neutral","126500411522809856"
"microsoft","neutral","126499066229170176"
"microsoft","neutral","126496197220380672"
"microsoft","neutral","126485244651126784"
"microsoft","neutral","126483490911952896"
"microsoft","neutral","126482131412189184"
"microsoft","neutral","126481856639143936"
"microsoft","neutral","126480696075227137"
"microsoft","neutral","126479554217910272"
"microsoft","neutral","126479285702762496"
"microsoft","neutral","126476071238508545"
"microsoft","positive","126788430679113728"
"microsoft","positive","126767508253454336"
"microsoft","positive","126762337087655936"
"microsoft","positive","126754593714606085"
"microsoft","positive","126750973329817601"
"microsoft","positive","126749591956762624"
"microsoft","positive","126748497096622080"
"microsoft","positive","126748153952206849"
"microsoft","positive","126747965393084416"
"microsoft","positive","126744770713362432"
"microsoft","positive","126742063961214976"
"microsoft","positive","126738939594813440"
"microsoft","positive","126734527551913984"
"microsoft","positive","126731873517965313"
"microsoft","positive","126729713568849920"
"microsoft","positive","126725535677157376"
"microsoft","positive","126716103123673088"
"microsoft","positive","126714241427312641"
"microsoft","positive","126705831126384640"
"microsoft","positive","126695555685560320"
"microsoft","positive","126693834846515200"
"microsoft","positive","126691809417113600"
"microsoft","positive","126689578886246400"
"microsoft","positive","126689007512993792"
"microsoft","positive","126688284343672832"
"microsoft","positive","126685198531297281"
"microsoft","positive","126677986522054657"
"microsoft","positive","126674853230149632"
"microsoft","positive","126669652469350401"
"microsoft","positive","126665091381854208"
"microsoft","positive","126659125751971840"
"microsoft","positive","126658961263951873"
"microsoft","positive","126658937155108866"
"microsoft","positive","126658528965439488"
"microsoft","positive","126650473322262529"
"microsoft","positive","126638821948403712"
"microsoft","positive","126633708315873280"
"microsoft","positive","126611718376919041"
"microsoft","positive","126603756971360256"
"microsoft","positive","126599751402668032"
"microsoft","positive","126596256138137600"
"microsoft","positive","126581165636333568"
"microsoft","positive","126578340902617088"
"microsoft","positive","126570919513686018"
"microsoft","positive","126559269603647488"
"microsoft","positive","126553559847288832"
"microsoft","positive","126552645497405440"
"microsoft","positive","126499160995282944"
"microsoft","positive","126492789939765248"
"microsoft","positive","126479912407273472"
"twitter","irrelevant","126883777938067457"
"twitter","irrelevant","126883512073719808"
"twitter","irrelevant","126883431308197888"
"twitter","irrelevant","126882743819833345"
"twitter","irrelevant","126882703000879105"
"twitter","irrelevant","126882507621797889"
"twitter","irrelevant","126882470703529985"
"twitter","irrelevant","126882264360558592"
"twitter","irrelevant","126881659516755969"
"twitter","irrelevant","126881629145808896"
"twitter","irrelevant","126881518151929856"
"twitter","irrelevant","126881495481724931"
"twitter","irrelevant","126881485264400385"
"twitter","irrelevant","126881462334144513"
"twitter","irrelevant","126881398316466178"
"twitter","irrelevant","126881392956153856"
"twitter","irrelevant","126881232997974016"
"twitter","irrelevant","126881169169063937"
"twitter","irrelevant","126881095378665473"
"twitter","irrelevant","126881008002940928"
"twitter","irrelevant","126880978324037632"
"twitter","irrelevant","126880805610987520"
"twitter","irrelevant","126880709427208192"
"twitter","irrelevant","126880705996259328"
"twitter","irrelevant","126880699587371008"
"twitter","irrelevant","126880580485910529"
"twitter","irrelevant","126880556775522304"
"twitter","irrelevant","126880519391686656"
"twitter","irrelevant","126880484797063168"
"twitter","irrelevant","126880477943570433"
"twitter","irrelevant","126880194588975104"
"twitter","irrelevant","126880095334973440"
"twitter","irrelevant","126880015357984768"
"twitter","irrelevant","126879705046597632"
"twitter","irrelevant","126879692635635712"
"twitter","irrelevant","126879538415271936"
"twitter","irrelevant","126879295195987968"
"twitter","irrelevant","126879210177441792"
"twitter","irrelevant","126879138605834240"
"twitter","irrelevant","126879046071103488"
"twitter","irrelevant","126878914625802241"
"twitter","irrelevant","126878849656037377"
"twitter","irrelevant","126878801970995200"
"twitter","irrelevant","126878720098177024"
"twitter","irrelevant","126878709192990720"
"twitter","irrelevant","126878489935753216"
"twitter","irrelevant","126878337342771201"
"twitter","irrelevant","126878307617746944"
"twitter","irrelevant","126878057662398464"
"twitter","irrelevant","126878055091277824"
"twitter","irrelevant","126877892855611392"
"twitter","irrelevant","126877791911292928"
"twitter","irrelevant","126877737410502659"
"twitter","irrelevant","126877693563244544"
"twitter","irrelevant","126877547899269120"
"twitter","irrelevant","126877547244945408"
"twitter","irrelevant","126877498981089280"
"twitter","irrelevant","126877113348403201"
"twitter","irrelevant","126876910788673536"
"twitter","irrelevant","126876805134159872"
"twitter","irrelevant","126876695989985280"
"twitter","irrelevant","126876586170523648"
"twitter","irrelevant","126876463965278208"
"twitter","irrelevant","126876390388793344"
"twitter","irrelevant","126876206003003392"
"twitter","irrelevant","126876188294643712"
"twitter","irrelevant","126876082593992704"
"twitter","irrelevant","126875748484124672"
"twitter","irrelevant","126875741869719552"
"twitter","irrelevant","126875553314783232"
"twitter","irrelevant","126875508662210560"
"twitter","irrelevant","126875254437056512"
"twitter","irrelevant","126875209897750528"
"twitter","irrelevant","126875039621578752"
"twitter","irrelevant","126875011221946368"
"twitter","irrelevant","126874967433428992"
"twitter","irrelevant","126874894943260674"
"twitter","irrelevant","126874749321216000"
"twitter","irrelevant","126874719772356608"
"twitter","irrelevant","126874707780841472"
"twitter","irrelevant","126874706119888896"
"twitter","irrelevant","126874645587701760"
"twitter","irrelevant","126874451500474368"
"twitter","irrelevant","126874313423994880"
"twitter","irrelevant","126874273280303104"
"twitter","irrelevant","126874268779810817"
"twitter","irrelevant","126874164039659520"
"twitter","irrelevant","126874157840474113"
"twitter","irrelevant","126874136017518593"
"twitter","irrelevant","126874079239217153"
"twitter","irrelevant","126873944501399552"
"twitter","irrelevant","126873912515624960"
"twitter","irrelevant","126873902499635200"
"twitter","irrelevant","126873874909507584"
"twitter","irrelevant","126873574895140864"
"twitter","irrelevant","126873447912587264"
"twitter","irrelevant","126873004494954496"
"twitter","irrelevant","126872936568201216"
"twitter","irrelevant","126872906738319360"
"twitter","irrelevant","126872886232363008"
"twitter","irrelevant","126872881417293824"
"twitter","irrelevant","126872771929182209"
"twitter","irrelevant","126872365211725824"
"twitter","irrelevant","126872326095638528"
"twitter","irrelevant","126872241693667328"
"twitter","irrelevant","126872199620591617"
"twitter","irrelevant","126872127986073600"
"twitter","irrelevant","126872039138131968"
"twitter","irrelevant","126872023552102400"
"twitter","irrelevant","126871950185345024"
"twitter","irrelevant","126871942799175682"
"twitter","irrelevant","126871914579898369"
"twitter","irrelevant","126871909177626626"
"twitter","irrelevant","126871890890461184"
"twitter","irrelevant","126871890320035841"
"twitter","irrelevant","126871831583002625"
"twitter","irrelevant","126871696887132160"
"twitter","irrelevant","126871658991599616"
"twitter","irrelevant","126871512195145729"
"twitter","irrelevant","126871511305961473"
"twitter","irrelevant","126871372109594624"
"twitter","irrelevant","126871111416819712"
"twitter","irrelevant","126871089929392128"
"twitter","irrelevant","126871084950749184"
"twitter","irrelevant","126870943330091008"
"twitter","irrelevant","126870873176150017"
"twitter","irrelevant","126870802837680128"
"twitter","irrelevant","126870669492359169"
"twitter","irrelevant","126870663758757888"
"twitter","irrelevant","126870566916456448"
"twitter","irrelevant","126870493402898434"
"twitter","irrelevant","126870445659131904"
"twitter","irrelevant","126870391774908416"
"twitter","irrelevant","126870381867966465"
"twitter","irrelevant","126870289861718016"
"twitter","irrelevant","126870079798378497"
"twitter","irrelevant","126870058050912256"
"twitter","irrelevant","126869995610324993"
"twitter","irrelevant","126869990535217152"
"twitter","irrelevant","126869957085634560"
"twitter","irrelevant","126869921996091392"
"twitter","irrelevant","126869901922152448"
"twitter","irrelevant","126869705620332544"
"twitter","irrelevant","126869683449233408"
"twitter","irrelevant","126869567061495808"
"twitter","irrelevant","126869515983257600"
"twitter","irrelevant","126869499046670336"
"twitter","irrelevant","126869440276078592"
"twitter","irrelevant","126869094610907136"
"twitter","irrelevant","126869031180451840"
"twitter","irrelevant","126868980664250369"
"twitter","irrelevant","126868846517817344"
"twitter","irrelevant","126868773562089472"
"twitter","irrelevant","126868623645089792"
"twitter","irrelevant","126868612408553472"
"twitter","irrelevant","126868611922010112"
"twitter","irrelevant","126868539784183808"
"twitter","irrelevant","126868472515928064"
"twitter","irrelevant","126868462336348162"
"twitter","irrelevant","126868364927827968"
"twitter","irrelevant","126868328659693568"
"twitter","irrelevant","126868322431143937"
"twitter","irrelevant","126868229409865728"
"twitter","irrelevant","126868204881580032"
"twitter","irrelevant","126868198032281600"
"twitter","irrelevant","126868137827250176"
"twitter","irrelevant","126867784494891008"
"twitter","irrelevant","126867765343686656"
"twitter","irrelevant","126867764282540032"
"twitter","irrelevant","126867734490382336"
"twitter","irrelevant","126867510288072705"
"twitter","irrelevant","126867181358170112"
"twitter","irrelevant","126867015620239360"
"twitter","irrelevant","126867000030007296"
"twitter","irrelevant","126866833537110016"
"twitter","irrelevant","126866827715420160"
"twitter","irrelevant","126866789962498048"
"twitter","irrelevant","126866701877903361"
"twitter","irrelevant","126866689236283392"
"twitter","irrelevant","126866508818296832"
"twitter","irrelevant","126866454845984768"
"twitter","irrelevant","126866426521849857"
"twitter","irrelevant","126866312130609152"
"twitter","irrelevant","126866267998134272"
"twitter","irrelevant","126866222355722240"
"twitter","irrelevant","126866021402427392"
"twitter","irrelevant","126865977970401280"
"twitter","irrelevant","126865936115445761"
"twitter","irrelevant","126865932806139904"
"twitter","irrelevant","126865777423941633"
"twitter","irrelevant","126865633869709312"
"twitter","irrelevant","126865573228445696"
"twitter","irrelevant","126865566236553216"
"twitter","irrelevant","126865487584968704"
"twitter","irrelevant","126865389861871617"
"twitter","irrelevant","126865304277090304"
"twitter","irrelevant","126865215492071424"
"twitter","irrelevant","126865014215802880"
"twitter","irrelevant","126864993760182272"
"twitter","irrelevant","126864908582260736"
"twitter","irrelevant","126864847399944192"
"twitter","irrelevant","126864712766980096"
"twitter","irrelevant","126864460957749248"
"twitter","irrelevant","126864341071962112"
"twitter","irrelevant","126864316120047617"
"twitter","irrelevant","126864259027181568"
"twitter","irrelevant","126864016613183489"
"twitter","irrelevant","126863938339094531"
"twitter","irrelevant","126863845326209024"
"twitter","irrelevant","126863808177254400"
"twitter","irrelevant","126863734265217025"
"twitter","irrelevant","126863708889690112"
"twitter","irrelevant","126863696726200320"
"twitter","irrelevant","126863647845789696"
"twitter","irrelevant","126863594850746369"
"twitter","irrelevant","126863579914829824"
"twitter","irrelevant","126863563133431809"
"twitter","irrelevant","126863551355822080"
"twitter","irrelevant","126863538626109440"
"twitter","irrelevant","126863368492564481"
"twitter","irrelevant","126863360779227136"
"twitter","irrelevant","126863360686956544"
"twitter","irrelevant","126863136111333376"
"twitter","irrelevant","126863118398787584"
"twitter","irrelevant","126863108802232320"
"twitter","irrelevant","126863108688986112"
"twitter","irrelevant","126862981333139457"
"twitter","irrelevant","126862918921891840"
"twitter","irrelevant","126862904514445312"
"twitter","irrelevant","126862853822099456"
"twitter","irrelevant","126862813355442176"
"twitter","irrelevant","126862789649248256"
"twitter","irrelevant","126862725933576192"
"twitter","irrelevant","126862722028666880"
"twitter","irrelevant","126862722007699456"
"twitter","irrelevant","126862721609248769"
"twitter","irrelevant","126862668039598080"
"twitter","irrelevant","126862632648065025"
"twitter","irrelevant","126862595117424641"
"twitter","irrelevant","126862464003477504"
"twitter","irrelevant","126862429912186880"
"twitter","irrelevant","126862329269858305"
"twitter","irrelevant","126862315990679552"
"twitter","irrelevant","126862308302532608"
"twitter","irrelevant","126862268725080065"
"twitter","irrelevant","126862217013497856"
"twitter","irrelevant","126862151343284224"
"twitter","irrelevant","126862150265352193"
"twitter","irrelevant","126861992001679360"
"twitter","irrelevant","126861955762888706"
"twitter","irrelevant","126861933071704065"
"twitter","irrelevant","126861771314184192"
"twitter","irrelevant","126861611741872128"
"twitter","irrelevant","126861589122002944"
"twitter","irrelevant","126861539511775232"
"twitter","irrelevant","126861252134830080"
"twitter","irrelevant","126861245109387264"
"twitter","irrelevant","126861187605471232"
"twitter","irrelevant","126860890749419521"
"twitter","irrelevant","126860808251637762"
"twitter","irrelevant","126860789536657408"
"twitter","irrelevant","126860754912681985"
"twitter","irrelevant","126860719860883458"
"twitter","irrelevant","126860653167263744"
"twitter","irrelevant","126860372987740160"
"twitter","irrelevant","126860114610241536"
"twitter","irrelevant","126860109090521088"
"twitter","irrelevant","126859860640940032"
"twitter","irrelevant","126859794383515649"
"twitter","irrelevant","126859610006110208"
"twitter","irrelevant","126859509414100992"
"twitter","irrelevant","126859443127332864"
"twitter","irrelevant","126859428455657472"
"twitter","irrelevant","126859363079041024"
"twitter","irrelevant","126859354614939648"
"twitter","irrelevant","126859155175772161"
"twitter","irrelevant","126858835058098176"
"twitter","irrelevant","126858260216160256"
"twitter","irrelevant","126858186962644992"
"twitter","irrelevant","126858032951996416"
"twitter","irrelevant","126858004690767872"
"twitter","irrelevant","126857921068941314"
"twitter","irrelevant","126857918929838080"
"twitter","irrelevant","126857518591901698"
"twitter","irrelevant","126857421321797634"
"twitter","irrelevant","126857211921174528"
"twitter","irrelevant","126856097863708672"
"twitter","irrelevant","126856097431699456"
"twitter","irrelevant","126855687060987904"
"twitter","irrelevant","126854999442587648"
"twitter","negative","126883562652844033"
"twitter","negative","126881698783834112"
"twitter","negative","126881658854064128"
"twitter","negative","126879964619485185"
"twitter","negative","126878448575717376"
"twitter","negative","126877484271665152"
"twitter","negative","126877335399051264"
"twitter","negative","126876956443688960"
"twitter","negative","126876140269862912"
"twitter","negative","126873912624693249"
"twitter","negative","126872316142559232"
"twitter","negative","126871878886363136"
"twitter","negative","126870745258266626"
"twitter","negative","126870162510057473"
"twitter","negative","126869842769870848"
"twitter","negative","126869706639544320"
"twitter","negative","126869063023607808"
"twitter","negative","126869039233511425"
"twitter","negative","126868993263943682"
"twitter","negative","126868622026080256"
"twitter","negative","126867543955738624"
"twitter","negative","126867446220062720"
"twitter","negative","126866493370679297"
"twitter","negative","126865431142219776"
"twitter","negative","126864610446942209"
"twitter","negative","126864575508381696"
"twitter","negative","126864059206336513"
"twitter","negative","126861410864087042"
"twitter","negative","126861309185761280"
"twitter","negative","126858607789740032"
"twitter","neutral","126883640671076352"
"twitter","neutral","126883630369882112"
"twitter","neutral","126883517706674176"
"twitter","neutral","126883457614884864"
"twitter","neutral","126883452820783104"
"twitter","neutral","126883224587739136"
"twitter","neutral","126883185396170752"
"twitter","neutral","126883158942695425"
"twitter","neutral","126883124595527681"
"twitter","neutral","126882970811379712"
"twitter","neutral","126882832319651840"
"twitter","neutral","126882800585539585"
"twitter","neutral","126882730154803200"
"twitter","neutral","126882726061146112"
"twitter","neutral","126882653893967872"
"twitter","neutral","126882493059170304"
"twitter","neutral","126882427661582336"
"twitter","neutral","126882349588815873"
"twitter","neutral","126882248644493312"
"twitter","neutral","126882244982878208"
"twitter","neutral","126882122077184000"
"twitter","neutral","126882090343079937"
"twitter","neutral","126881996629753856"
"twitter","neutral","126881960416120832"
"twitter","neutral","126881887049351168"
"twitter","neutral","126881626583076864"
"twitter","neutral","126881596086288385"
"twitter","neutral","126881380503273472"
"twitter","neutral","126881317894893568"
"twitter","neutral","126881309015539712"
"twitter","neutral","126881203642040320"
"twitter","neutral","126881090446163968"
"twitter","neutral","126880978273697792"
"twitter","neutral","126880883822166017"
"twitter","neutral","126880656352481280"
"twitter","neutral","126880621170659328"
"twitter","neutral","126880571233280000"
"twitter","neutral","126880429256093696"
"twitter","neutral","126880399912742912"
"twitter","neutral","126880329913995264"
"twitter","neutral","126880057141641216"
"twitter","neutral","126880035507412992"
"twitter","neutral","126879759866142720"
"twitter","neutral","126879729189011457"
"twitter","neutral","126879677737480192"
"twitter","neutral","126879548687130624"
"twitter","neutral","126879506521792513"
"twitter","neutral","126879484736585729"
"twitter","neutral","126879463450488832"
"twitter","neutral","126879462041206784"
"twitter","neutral","126879328712658944"
"twitter","neutral","126879257975734272"
"twitter","neutral","126879149003509760"
"twitter","neutral","126879073220829184"
"twitter","neutral","126879028706672640"
"twitter","neutral","126878948561924096"
"twitter","neutral","126878824574095360"
"twitter","neutral","126878811009728513"
"twitter","neutral","126878622509309952"
"twitter","neutral","126878426312351744"
"twitter","neutral","126878311497474048"
"twitter","neutral","126878176063389696"
"twitter","neutral","126878062846554114"
"twitter","neutral","126877971637211136"
